,11317000,11318500,11315000,MKM,EBMUD_11319500,11319500,11313500,11315600,11315400,PGE_OLD_RES,11315900,11314500,11314000,11315030,LB_HIST_EVAP,SS_HIST_EVAP,SS_STORAGE,LB_STORAGE_V1,LB_STORAGE_V2,11316600,11316605,11316610,NHGAN_STORAGE,OHGAN_STORAGE,11308000,11306000,11306500,11309500,USACE_NH_RELEASE,MOK_RIV_DIV,11323500,11335000,CMP001_EXPORT,JNKSN_STORAGE,11332500,11333000,11331500,11326300,11327000,11335700
1/31/1930,1.537190083,-901,1.229752066,19.28721488,19.28721488,17.78221488,0,0,-901,7.436,-901,5.835173554,0,-901,0,0,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,12.38975207,-901,1.5,20.73010213,20.16793388,-901,-901,-901,-901,-901,-901,-901,-901
2/28/1930,2.054876033,-901,1.943801653,31.89754545,31.89754545,29.26254545,0,0,-901,8.88,-901,11.90717355,0,-901,0,0,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,11.55173554,-901,1.191,33.69617958,18.97150413,-901,-901,-901,-901,-901,-901,-901,-901
3/31/1930,5.976595041,-901,3.621619835,66.33866942,66.33866942,63.63966942,0,0,-901,10.225,-901,21.9633719,0,-901,0,0,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,36.56052893,-901,1.354,68.64113317,57.12198347,-901,-901,-901,-901,-901,-901,-901,-901
4/30/1930,4.748429752,-901,9.056528926,116.0983306,116.0983306,112.7603306,0,0,-901,12.025,-901,56.16595041,0,-901,0,0,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,2.749090909,-901,1.538,116.391756,35.25619835,-901,-901,-901,-901,-901,-901,-901,-901
5/31/1930,2.631669421,-901,9.29692562,116.2754628,116.2754628,111.7844628,0,0,-901,15.029,-901,69.41950413,0,-901,0,0,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,2.268892562,-901,1.487,118.5910599,20.1187438,-901,-901,-901,-901,-901,-901,-901,-901
6/30/1930,0.684297521,-901,4.385454545,80.46253719,80.46253719,72.53553719,2.95,0,-901,18.59,-901,53.64892562,0,-901,0,0,2.95,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.264793388,-901,1.416,79.07694668,5.813553719,-901,-901,-901,-901,-901,-901,-901,-901
7/31/1930,0.087312397,-901,0.098380165,6.599181818,6.599181818,7.034181818,6.85,0,-901,12.762,-901,4.119669421,0,-901,0,0.09,6.85,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.236112397,-901,1.403,5.395082546,0.860826446,-901,-901,-901,-901,-901,-901,-901,-901
8/31/1930,0.035293884,-901,0.019061157,1.158289256,1.158289256,4.765289256,2.5,0,-901,12.022,-901,4.752991736,0,-901,0,0.13,2.5,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.07132562,-901,1.353,0.597605747,0.137732231,-901,-901,-901,-901,-901,-901,-901,-901
9/30/1930,0.051352066,-901,0.01785124,1.275429752,1.275429752,4.028429752,0.05,0,-901,10.545,-901,3.373884298,0,-901,0,0.06,0.05,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.117818182,-901,1.114,-0.010837726,0.204694215,-901,-901,-901,-901,-901,-901,-901,-901
10/31/1930,0.126049587,-901,0.022197025,1.961595041,1.961595041,5.232595041,0,0,-901,6.239,-901,4.261090909,0,-901,0,0,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.25578843,-901,1.085,0.719171237,0.538631405,-901,-901,-901,-901,-901,-901,-901,-901
11/30/1930,0.525421488,-901,0.041057851,5.643338843,5.643338843,7.039338843,0,0,-901,3.74,-901,3.528595041,0,-901,0,0,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.062479339,-901,1.103,5.046382533,2.207603306,-901,-901,-901,-901,-901,-901,-901,-901
12/31/1930,0.325269421,-901,0.135272727,3.595280992,3.595280992,4.310280992,0,0,-901,1.947,-901,1.752396694,0,-901,0,0,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.224429752,-901,1.078,3.172088066,1.555636364,-901,-901,-901,-901,-901,-901,-901,-901
1/31/1931,0.73785124,-901,0.491900826,6.418867769,6.418867769,6.111867769,0,0,-901,0.981,-901,0.983801653,0,-901,0,0,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.929057851,-901,1.273,7.731961372,5.878214876,-901,-901,-901,-901,-901,-901,-901,-901
2/28/1931,1.021884298,-901,0.555371901,14.56828099,14.56828099,13.93428099,0,0,-901,0.31,-901,4.820628099,0,-901,0,0,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,4.581818182,-901,1.305,15.47709889,11.15742149,-901,-901,-901,-901,-901,-901,-901,-901
3/31/1931,1.131371901,-901,2.42261157,27.6027686,27.6027686,13.2997686,9.725,0,-901,3.565,-901,1.906115702,0,-901,0,0,9.725,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.062082645,-901,1.323,28.12276206,12.21758678,-901,-901,-901,-901,-901,-901,-901,-901
4/30/1931,0.648595041,-901,7.747438017,70.80638017,70.80638017,23.47438017,50.779,0,-901,8.505,-901,0.133289256,0,-901,0,0.09,50.779,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.797355372,-901,1.248,70.28210129,7.229752066,-901,-901,-901,-901,-901,-901,-901,-901
5/31/1931,0.256403306,-901,5.269487603,71.61839669,71.61839669,18.12039669,95.512,0,-901,15.786,-901,0.897719008,0,-901,0,0.27,95.512,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.231193388,-901,1.214,71.44861369,3.72,-901,-901,-901,-901,-901,-901,-901,-901
6/30/1931,0.128528926,-901,0.910413223,12.61601653,12.61601653,16.79801653,90.084,0,-901,15.707,-901,11.44264463,0,-901,0,0.42,90.084,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.141024793,-901,0.905,11.51262898,1.225785124,-901,-901,-901,-901,-901,-901,-901,-901
7/31/1931,0.022627438,-901,0.028345785,1.380115702,1.380115702,29.4341157,70.628,0,-901,5.698,-901,8.245487603,22.3814876,-901,0,0.49,70.628,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.156793388,-901,0.921,-0.293116297,0.085467769,-901,-901,-901,-901,-901,-901,-901,-901
8/31/1931,0.00436562,-901,0.000799339,0,-0.445818182,29.35418182,41.732,0,-901,3.47,-901,4.205752066,27.17752066,-901,0,0.42,41.732,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.00614876,-901,0.904,-1.245595014,0,-901,-901,-901,-901,-901,-901,-901,-901
9/30/1931,0.008747107,-901,0,0,-0.218636364,16.03636364,24.733,0,-901,3.208,-901,0.345123967,16.83966942,-901,0,0.24,24.733,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,0.766,-0.297342992,0,-901,-901,-901,-901,-901,-901,-901,-901
10/31/1931,0.053186777,-901,0.007317025,0,-0.640454545,10.68654545,12.422,0,-901,3.326,-901,0.292680992,10.26842975,-901,0,0.19,12.422,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,0.676,-0.849569779,0.132813223,-901,-901,-901,-901,-901,-901,-901,-901
11/30/1931,0.251107438,-901,0.020231405,3.872884298,3.872884298,9.133884298,6.858,0,-901,2.867,-901,0.182082645,7.021487603,-901,0,0.08,6.858,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.006961983,-901,0.682,4.266952001,1.547107438,-901,-901,-901,-901,-901,-901,-901,-901
12/31/1931,3.062082645,-901,0.061487603,19.33945455,19.33945455,19.07345455,5.628,0,-901,3.807,-901,0.196145455,5.902809917,-901,0,0.04,5.628,0,0,-901,-901,-901,-901,-901,-901,-901,-901,38.12231405,-901,0.516,24.09339769,31.90591736,-901,-901,-901,-901,-901,-901,-901,-901
1/31/1932,2.04138843,-901,0.092231405,23.24983471,23.24983471,26.61183471,0,0,-901,5.638,-901,4.636165289,8.36231405,-901,0,0.03,0,0,0,-901,-901,-901,-901,-901,-901,-901,-901,21.05335537,-901,0.405,25.92398122,28.15517355,-901,-901,-901,-901,-901,-901,-901,-901
2/29/1932,6.568859504,-901,0.345123967,58.06213223,58.06213223,56.04813223,1.525,0,-901,5.8,-901,12.41295868,0,-901,0,0,1.525,0,0,-901,-901,-901,-901,-901,-901,-901,-901,63.21520661,-901,0.327,69.47467645,91.05520661,-901,-901,-901,-901,-901,-901,-901,-901
3/31/1932,5.318677686,-901,3.369520661,68.04844628,68.04844628,48.37844628,20.009,0,-901,6,-901,4.27953719,0.584132231,-901,0,0.02,20.009,0,0,-901,-901,-901,-901,-901,-901,-901,-901,8.325421488,-901,0.966,69.80330622,46.74287603,-901,-901,-901,-901,-901,-901,-901,-901
4/30/1932,6.485950413,-901,8.342479339,109.8043058,109.8043058,62.00330579,65.427,0,-901,6.649,-901,1.672066116,0.050578512,-901,0,0.17,65.427,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.588099174,-901,1.564,109.4692263,43.17024793,-901,-901,-901,-901,-901,-901,-901,-901
5/31/1932,7.981090909,-901,18.47702479,231.123281,231.123281,167.246281,118.846,0,-901,15.081,-901,63.76264463,3.566280992,-901,0,0.41,118.846,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.781487603,-901,1.616,227.9295495,51.07160331,-901,-901,-901,-901,-901,-901,-901,-901
6/30/1932,2.433719008,-901,13.97157025,199.0442231,199.0442231,176.0132231,129.542,0,-901,24.498,-901,101.3355372,14.63801653,-901,0,0.65,129.542,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.809256198,-901,2.268,200.7557502,17.39900826,-901,-901,-901,-901,-901,-901,-901,-901
7/31/1932,0.55646281,-901,0.916165289,31.50978512,31.50978512,41.73778512,117.055,0,-901,24.412,-901,16.87834711,18.6307438,-901,0,0.9,117.055,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.005964298,-901,1.445,30.89374579,2.527140496,-901,-901,-901,-901,-901,-901,-901,-901
8/31/1932,0.136502479,-901,0.023795702,3.87146281,3.87146281,32.17646281,93.877,0,-901,17.01,-901,12.98618182,16.41719008,-901,0,0.74,93.877,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.535,2.326214096,0.438406612,-901,-901,-901,-901,-901,-901,-901,-901
9/30/1932,0.088661157,-901,0.005950413,1.913471074,1.913471074,31.98347107,63.195,0,-901,16.18,-901,3.754710744,26.59834711,-901,0,0.61,63.195,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,0.832,0.357631423,0.108892562,-901,-901,-901,-901,-901,-901,-901,-901
10/31/1932,0.137117355,-901,0.00614876,0.475289256,0.475289256,32.29328926,37.452,0,-901,9.074,-901,0.75014876,30.37487603,-901,0,0.31,37.452,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,0.721,-0.838896506,0.296985124,-901,-901,-901,-901,-901,-901,-901,-901
11/30/1932,0.233256198,-901,0.008747107,1.587743802,1.587743802,17.1907438,21.114,0,-901,8.775,-901,0.410578512,15.53057851,-901,0,0.16,21.114,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,0.874,1.043512482,0.618842975,-901,-901,-901,-901,-901,-901,-901,-901
12/31/1932,0.372614876,-901,0.012297521,3.61792562,3.61792562,13.01692562,10.818,0,-901,8.505,-901,0.293295868,10.45289256,-901,0,0.03,10.818,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.137,3.448559979,1.875371901,-901,-901,-901,-901,-901,-901,-901,-901
1/31/1933,0.445785124,-901,0.018446281,5.350107438,5.350107438,13.35510744,2.052,0,-901,7.946,-901,0.170320661,9.715041322,-901,0,0.04,2.052,0,0,-901,-901,-901,-901,-901,-901,-901,-901,10.3852562,-901,1.28,6.595555578,5.337123967,-901,-901,-901,-901,-901,-901,-901,-901
2/28/1933,0.921917355,-901,0.016661157,9.165305785,9.165305785,10.16330579,0.264,0,-901,7.531,-901,0.471510744,3.554380165,-901,0,0,0.264,0,0,-901,-901,-901,-901,-901,-901,-901,-901,6.742214876,-901,1.205,9.664902971,6.547834711,-901,-901,-901,-901,-901,-901,-901,-901
3/31/1933,2.637818182,-901,0.114981818,28.31838017,28.31838017,25.39438017,1.25,0,-901,7.984,-901,6.646809917,0.522644628,-901,0,0,1.25,0,0,-901,-901,-901,-901,-901,-901,-901,-901,8.208595041,-901,1.485,29.28002715,18.96892562,-901,-901,-901,-901,-901,-901,-901,-901
4/30/1933,2.927603306,-901,4.730578512,64.01530579,64.01530579,34.64330579,24.238,0,-901,12.797,-901,0.149355372,5.474380165,-901,0,0.03,24.238,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.016859504,-901,1.541,63.64441794,23.77190083,-901,-901,-901,-901,-901,-901,-901,-901
5/31/1933,4.414809917,-901,9.438347107,122.6067521,122.6067521,59.26175207,79.78,0,-901,18.758,-901,0.312971901,3.812231405,-901,0,0.19,79.78,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.424859504,-901,1.652,121.4305841,34.05183471,-901,-901,-901,-901,-901,-901,-901,-901
6/30/1933,2.100495868,-901,12.21024793,169.7457355,169.7457355,111.3917355,129.636,0,-901,25.101,-901,42.15272727,10.59173554,-901,0,0.5,129.636,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.543272727,-901,1.655,164.2115494,19.46975207,-901,-901,-901,-901,-901,-901,-901,-901
7/31/1933,0.30374876,-901,0.311742149,16.84050413,16.84050413,35.93950413,109.21,0,-901,23.863,-901,1.260495868,27.8538843,-901,0,0.95,109.21,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.021397686,-901,1.615,12.68428573,2.029090909,-901,-901,-901,-901,-901,-901,-901,-901
8/31/1933,0.174009917,-901,0.014449587,4.34731405,4.34731405,33.65831405,86.67,0,-901,15.231,-901,1.069884298,29.57553719,-901,0,0.82,86.67,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.041,0.633232536,0.168476033,-901,-901,-901,-901,-901,-901,-901,-901
9/30/1933,0.064859504,-901,0.006545455,3.928132231,3.928132231,32.14413223,62.712,0,-901,9.672,-901,0.731900826,29.57355372,-901,0,0.51,62.712,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,0.791,0.561680191,0.023206612,-901,-901,-901,-901,-901,-901,-901,-901
10/31/1933,0.200449587,0.2976,0.047406942,5.608099174,5.608099174,32.98809917,34.493,0,-901,9.303,-901,0.744,29.45256198,-901,0,0.36,34.493,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,0.848,3.265184434,0.670214876,-901,-901,-901,-901,-901,-901,-901,-901
11/30/1933,0.275504132,0.430214876,0.088661157,5.896719008,5.896719008,18.27371901,20.253,0,-901,9.993,-901,1.23768595,14.75702479,-901,0,0.16,20.253,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.013,5.065985677,1.582809917,-901,-901,-901,-901,-901,-901,-901,-901
12/31/1933,1.408066116,2.109024793,0.47591405,20.02668595,20.02668595,27.34968595,10.417,0,-901,11.296,-901,0.457467769,16.23272727,-901,0,0.06,10.417,0,0,-901,-901,-901,-901,-901,-901,-901,-901,13.02922314,-901,1.15,23.29104561,17.76991736,-901,-901,-901,-901,-901,-901,-901,-901
1/31/1934,1.789289256,2.576330579,1.026842975,25.35216529,25.35216529,32.16416529,5.421,0,-901,8.047,-901,2.404165289,13.95768595,-901,0,0.06,5.421,0,0,-901,-901,-901,-901,-901,-901,-901,-901,13.8101157,-901,1.373,27.52616553,31.30333884,-901,-901,-901,-901,-901,-901,-901,-901
2/28/1934,2.515834711,3.293355372,1.338446281,28.8991157,28.8991157,32.5781157,0.805,0,-901,7.618,-901,0.666446281,14.49520661,-901,0,0.03,0.805,0,0,-901,-901,-901,-901,-901,-901,-901,-901,22.37038017,-901,1.336,33.77999721,30.68985124,-901,-901,-901,-901,-901,-901,-901,-901
3/31/1934,2.059834711,2.834578512,7.778181818,73.34712397,73.34712397,39.56112397,23.017,0,-901,17.503,-901,6.622214876,6.640661157,-901,0,0.02,23.017,0,0,-901,-901,-901,-901,-901,-901,-901,-901,6.179504132,-901,1.669,73.77488022,22.56595041,-901,-901,-901,-901,-901,-901,-901,-901
4/30/1934,0.827107438,1.094876033,7.40231405,79.2492314,79.2492314,24.9322314,70.638,0,-901,22.319,-901,0.323107438,0.027966942,-901,0,0.25,70.638,0,0,-901,-901,-901,-901,-901,-901,-901,-901,1.118677686,-901,1.63,78.58266792,10.34181818,-901,-901,-901,-901,-901,-901,-901,-901
5/31/1934,0.384912397,0.707107438,3.080528926,40.8914876,40.8914876,18.6614876,88.41,0,-901,24.931,-901,0.574909091,8.36231405,-901,0,0.47,88.41,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.296370248,-901,1.376,40.31365157,4.507041322,-901,-901,-901,-901,-901,-901,-901,-901
6/30/1934,0.215404959,0.395107438,1.416198347,21.19753719,21.19753719,18.53553719,89.285,0,-901,25.161,-901,0.584330579,12.67438017,-901,0,0.5,89.285,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.785454545,-901,1.057,20.21147538,2.624132231,-901,-901,-901,-901,-901,-901,-901,-901
7/31/1934,0.067021488,0.06130314,0.051342149,0.818768595,0.818768595,22.2277686,77.585,0,-901,13.586,-901,0.539246281,22.93487603,-901,0,0.81,77.585,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.02102876,-901,1.056,-0.790784386,0.320350413,-901,-901,-901,-901,-901,-901,-901,-901
8/31/1934,0.022996364,0.002398017,0.007562975,0.126710744,0.126710744,17.55471074,64.167,0,-901,7.799,-901,0.439636364,17.76991736,-901,0,0.74,64.167,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.037,-1.497933938,0.002398017,-901,-901,-901,-901,-901,-901,-901,-901
9/30/1934,0.033143802,0.007735537,0.014876033,0.071900826,0.071900826,16.57190083,47.046,0,-901,6.968,-901,0.312991736,17.01818182,-901,0,0.52,47.046,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,0.932,-1.677556048,0,-901,-901,-901,-901,-901,-901,-901,-901
10/31/1934,0.091616529,0.150029752,0.040889256,0.550140496,0.550140496,16.6631405,32.582,0,-901,4.319,-901,0.285917355,16.10975207,-901,0,0.25,32.582,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.114981818,-901,0.75,1.787655066,0.268700826,-901,-901,-901,-901,-901,-901,-901,-901
11/30/1934,0.423669421,0.606942149,1.041322314,12.80483471,12.80483471,19.21983471,26.348,0,-901,3.381,-901,0.238016529,13.03140496,-901,0,0.07,26.348,0,0,-901,-901,-901,-901,-901,-901,-901,-901,1.05322314,-901,0.687,12.9100438,4.367603306,-901,-901,-901,-901,-901,-901,-901,-901
12/31/1934,0.504813223,0.787041322,1.014545455,13.09571901,13.09571901,24.70571901,13.91,0,-901,3.356,-901,0.129123967,19.24561983,-901,0,0.11,13.91,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.584727273,-901,0.743,14.43672512,5.76138843,-901,-901,-901,-901,-901,-901,-901,-901
1/31/1935,1.924561983,3.197355372,1.229752066,23.67106612,23.67106612,31.16806612,5.399,0,-901,3.376,-901,11.2214876,8.485289256,-901,0,0.05,5.399,0,0,-901,-901,-901,-901,-901,-901,-901,-901,33.93500826,-901,0.944,27.08953896,33.1848595,-901,-901,-901,-901,-901,-901,-901,-901
2/28/1935,2.371438017,3.465520661,1.110743802,33.48405785,33.48405785,33.76105785,3.713,0,-901,3.756,-901,9.047008264,8.052892562,-901,0,0.04,3.713,0,0,-901,-901,-901,-901,-901,-901,-901,-901,7.84185124,-901,0.989,33.8175814,24.1031405,-901,-901,-901,-901,-901,-901,-901,-901
3/31/1935,3.35107438,4.912859504,1.930710744,41.73339669,41.73339669,34.48839669,5.791,0,-901,7.515,-901,4.605421488,10.32991736,-901,0,0.04,5.791,0,0,-901,-901,-901,-901,-901,-901,-901,-901,32.02889256,-901,1.368,43.73998162,43.71153719,-901,-901,-901,-901,-901,-901,-901,-901
4/30/1935,18.19041322,24.40264463,12.92429752,179.4257603,179.4257603,133.3487603,47.46,0,-901,10.37,-901,20.04694215,0.107107438,-901,0,0.08,47.46,0,0,-901,-901,-901,-901,-901,-901,-901,-901,57.70115702,-901,1.473,190.8285647,174.2876033,-901,-901,-901,-901,-901,-901,-901,-901
5/31/1935,8.214743802,8.977190083,22.65203306,230.3502397,230.3502397,150.0912397,114.299,0,-901,21.597,-901,53.45732231,0.057798347,-901,0,0.38,114.299,0,0,-901,-901,-901,-901,-901,-901,-901,-901,8.731239669,-901,1.813,235.2862983,61.16786777,-901,-901,-901,-901,-901,-901,-901,-901
6/30/1935,2.255206612,2.36231405,12.42446281,152.9382066,152.9382066,132.5752066,129.636,0,-901,24.601,-901,80.33057851,8.390082645,-901,0,0.7,129.636,0,0,-901,-901,-901,-901,-901,-901,-901,-901,2.368264463,-901,1.322,158.6293235,18.36892562,-901,-901,-901,-901,-901,-901,-901,-901
7/31/1935,0.657917355,0.946909091,0.510347107,16.49627273,16.49627273,32.12727273,112.798,0,-901,23.919,-901,1.506446281,27.42347107,-901,0,0.82,112.798,0,0,-901,-901,-901,-901,-901,-901,-901,-901,1.967603306,-901,1.069,16.25592654,3.320330579,-901,-901,-901,-901,-901,-901,-901,-901
8/31/1935,0.153719008,0.384912397,0.018261818,1.585760331,1.585760331,29.95676033,98.485,0,-901,7.947,-901,1.11292562,29.88297521,-901,0,0.81,98.485,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.231193388,-901,1.104,1.353960027,0.621024793,-901,-901,-901,-901,-901,-901,-901,-901
9/30/1935,0.057719008,0.222545455,0.011900826,1.443206612,1.443206612,29.61520661,69.338,0,-901,7.349,-901,0.803305785,28.9785124,-901,0,0.64,69.338,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,0.933,0.113101642,0.135669421,-901,-901,-901,-901,-901,-901,-901,-901
10/31/1935,0.301904132,0.509732231,0.02976,3.695429752,3.695429752,31.10042975,40.788,0,-901,7.27,-901,0.436561983,28.59173554,-901,0,0.3,40.788,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,0.924,2.461728644,1.155966942,-901,-901,-901,-901,-901,-901,0.122975207,-901
11/30/1935,0.420099174,0.595041322,0.079735537,4.297289256,4.297289256,20.72528926,25.127,0,-901,5.285,-901,0.235041322,16.18512397,-901,0,0.12,25.127,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.060694215,-901,1.098,3.822245979,1.945785124,-901,-901,-901,-901,-901,-901,0.238016529,-901
12/31/1935,0.522644628,0.719404959,0.099609917,5.532338843,5.532338843,14.93533884,16.192,0,-901,3.057,-901,0.231193388,10.20694215,-901,0,0.08,16.192,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.587206612,-901,1.68,5.102373941,2.773090909,-901,-901,-901,-901,-901,-901,0.399669421,-901
1/31/1936,3.750743802,4.949752066,4.08892562,40.00659504,40.00659504,42.43259504,11.704,0,-901,3.324,-901,5.533884298,10.57586777,-901,0,0.05,11.704,0,0,-901,-901,-901,-901,-901,-901,-901,-901,30.87292562,-901,1.745,46.94074476,58.37633058,-901,-901,-901,-901,-901,-901,4.156561983,-901
2/29/1936,18.85527273,28.8408595,4.872,138.4269504,138.4269504,120.9659504,27.869,0,-901,3.712,-901,1.754380165,2.47338843,-901,0,0.03,27.869,0,0,-901,-901,-901,-901,-901,-901,-901,-901,197.5259504,-901,0.878,168.7000428,233.7639669,-901,-901,-901,-901,-901,-901,21.2021157,-901
3/31/1936,9.881057851,12.87550413,4.297983471,101.7059587,101.7059587,72.12495868,52.638,0,-901,7.604,-901,4.796033058,0.92231405,-901,0,0.21,52.638,0,0,-901,-901,-901,-901,-901,-901,-901,-901,20.72747107,-901,0.71,104.8966818,73.47768595,-901,-901,-901,-901,-901,-901,3.504793388,-901
4/30/1936,10.59173554,13.41818182,14.41785124,187.2816198,187.2816198,152.9256198,81.462,0,-901,12.129,-901,49.38842975,2.201652893,-901,0,0.28,81.462,0,0,-901,-901,-901,-901,-901,-901,-901,-901,26.20561983,-901,0.727,189.1297999,86.34049587,-901,-901,-901,-901,-901,-901,4.040330579,-901
5/31/1936,5.066578512,5.601520661,21.88343802,245.9497355,245.9497355,192.2717355,122.642,0,-901,23.245,-901,91.24760331,1.783140496,-901,0,0.51,122.642,0,0,-901,-901,-901,-901,-901,-901,-901,-901,4.83292562,-901,0.872,241.9050767,39.19834711,-901,-901,-901,-901,-901,-901,0.780892562,-901
6/30/1936,2.653884298,3.409586777,11.62115702,144.7128595,144.7128595,134.7768595,129.729,0,-901,24.726,-901,61.52727273,16.36363636,-901,0,0.52,129.729,0,0,-901,-901,-901,-901,-901,-901,-901,-901,3.754710744,-901,0.848,144.8737444,20.76099174,-901,-901,-901,-901,-901,-901,0.868760331,-901
7/31/1936,0.848528926,1.346578512,0.639471074,22.3941405,22.3941405,33.7751405,119.565,0,-901,21,-901,3.16661157,22.93487603,-901,0,0.78,119.565,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.823933884,-901,1.729,21.62542622,3.560132231,-901,-901,-901,-901,-901,-901,0.10391405,-901
8/31/1936,0.282228099,0.725553719,0.025578843,5.031826446,5.031826446,30.62082645,103.957,0,-901,8.187,-901,1.026842975,28.34578512,-901,0,0.85,103.957,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0.096535537,-901,1.982,3.985332997,0.780892562,-901,-901,-901,-901,-901,-901,0.012113058,-901
9/30/1936,0.231471074,0.618842975,0.01267438,2.548421488,2.548421488,30.54942149,78.415,0,-901,3.241,-901,0.821157025,27.43140496,-901,0,0.66,78.415,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.827,1.92815376,0.426644628,-901,-901,-901,-901,-901,-901,0.025586777,-901
10/31/1936,0.304363636,0.664066116,0.013465785,3.25231405,3.25231405,30.68231405,52.576,0,-901,0,-901,0.552158678,25.9477686,-901,0,0.4,52.576,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.25,2.654159058,0.591510744,-901,-901,-901,-901,-901,-901,0.059704463,-901
11/30/1936,0.326677686,0.600991736,0.012317355,3.371727273,3.371727273,24.15272727,30.188,0,-901,0,-901,0.34214876,22.13553719,-901,0,0.24,30.188,0,0,-901,-901,-901,-901,-901,-901,-901,-901,0,-901,1.367,2.802160461,1.047272727,-901,-901,-901,-901,-901,-901,0.13507438,-901
12/31/1936,0.657917355,0.953057851,0.043840661,7.666818182,7.666818182,16.77381818,20.05,0,-901,0,-901,0.207213223,11.2522314,-901,0,0.06,20.05,0,0,-901,-901,-901,-901,-901,-901,-901,-901,2.533289256,-901,0.971,8.622056908,3.191206612,-901,-901,-901,-901,-901,-901,0.349249587,-901
