,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
2005,0.303133884,-1.893421488,-1.315834711,0.178928926,0.538710744,0.780892562,1.332892562,1.443728926,0.304661157,1.14551405,0.662836364,0.617652893
2006,0.962280992,1.25077686,2.519761983,3.42547438,4.526280992,3.092826446,3.927272727,1.821877686,1.564958678,1.987894215,0.680052893,0.872330579
2007,-0.771669421,0.249322314,1.071728926,2.527140496,1.349553719,2.520991736,0.714049587,1.536575207,1.290049587,-0.027669421,-0.844839669,-1.363834711
2008,-0.239801653,-0.578380165,-0.036277686,-0.093461157,0.201322314,0.092231405,0.892561983,-0.584132231,-1.115107438,-1.459715702,-0.191841322,-0.011900826
2009,-2.31254876,-0.946115702,-0.345560331,-0.727398347,-1.227371901,0.602578512,-0.511735537,-0.470380165,2.11061157,-0.955517355,-1.317679339,-1.015735537
2010,-1.609745455,-1.059173554,1.15473719,0.766750413,0.244363636,-0.049190083,-0.345123967,-0.770439669,-0.937190083,-1.655246281,-2.075206612,-1.89461157
2011,-1.331821488,-0.433785124,2.406624793,2.907133884,0.044429752,0.946909091,4.427107438,0.569990083,0.051768595,-0.220740496,-0.839920661,0.501619835
2012,1.844013223,-0.833652893,-3.631457851,0.534942149,1.926942149,2.914512397,1.755371901,-0.811636364,-0.747371901,-0.188766942,-0.095920661,0.210644628
2013,-6.311702479,-2.787173554,-0.897104132,-1.313375207,-1.877157025,-2.877619835,0.452231405,-1.709355372,-3.389950413,-2.585553719,-3.01166281,-3.801123967
2014,-1.676152066,-0.871735537,1.97006281,0.08362314,1.816066116,1.328132231,0.571239669,-0.202909091,0.081520661,0.43717686,-0.490671074,-1.665520661
2015,-1.352112397,0.086876033,0.400899174,2.409699174,3.409983471,4.347173554,2.243305785,-1.175642975,0.364165289,0.271775207,0.770439669,-1.800595041
2016,1.858155372,1.487603306,3.238552066,2.582479339,1.829157025,1.924561983,0.464132231,-0.061487603,-0.18922314,-0.902638017,0.278538843,-0.044628099
2017,-0.523259504,-0.573024793,0.21705124,3.055319008,-901,1.604826446,-901,0,-1.207933884,-1.369943802,-0.851603306,-0.864595041
2018,-901,1.320396694,0.952442975,2.588628099,4.065322314,2.164363636,0.714049587,0.110677686,-0.362975207,0.48513719,-0.167861157,-0.738446281
2019,0.055338843,1.242446281,0.299444628,1.727801653,-901,4.65461157,1.154380165,-0.338181818,-1.905322314,-2.928654545,-0.99671405,-0.612297521
2020,-0.988105785,-0.714049587,2.759563636,1.057586777,5.205619835,4.414809917,0.405401653,1.549487603,-1.018115702,0.569375207,-0.86328595,-0.076760331
2021,-0.872509091,-0.889586777,-1.075418182,5.01738843,5.237157025,3.744595041,0.096396694,1.872912397,2.751471074,1.763464463,-0.30682314,1.469157025
